album_name,listeners,playcount,total_tracks,avg_duration_sec,raw_tags,tag_instrumental,tag_orchestral,tag_electronic,tag_ambient,tag_dark,tag_acoustic,tag_epic,tag_relaxing,n_tags,title,metascore,genres,releaseDate,release_year,score_category,is_high_score,log_listeners
Tom Clancy's Splinter Cell Conviction (Original Soundtrack),10,81,,,,0,0,0,0,0,0,0,0,0,Tom Clancy's Splinter Cell: Conviction,85.0,Action Adventure,2010-04-13,2010.0,Great (80-89),0,2.3978952727983707
Metroid Prime - Hunters Original Soundtrack,10,339,,,,0,0,0,0,0,0,0,0,0,Metroid Prime: Hunters,85.0,FPS,2006-03-20,2006.0,Great (80-89),0,2.3978952727983707
13 Sentinels: Aegis Rim Original Soundtrack,1017,27597,,,,0,0,0,0,0,0,0,0,0,13 Sentinels: Aegis Rim,85.0,Adventure,2020-09-22,2020.0,Great (80-89),0,6.925595197110468
The Outer Worlds (Original Soundtrack),31177,241844,43.0,213.1,video game music|soundtrack|game soundtrack,0,1,1,0,0,0,0,0,3,The Outer Worlds,85.0,Western RPG,2019-10-25,2019.0,Great (80-89),0,10.347467996872627
Pokémon | Secret Quest (Original Soundtrack),33114,161107,2.0,210.0,,0,0,0,0,0,0,0,0,0,Pokemon Pearl Version,85.0,Trainer RPG,2007-04-22,2007.0,Great (80-89),0,10.40774163091908
Lara Croft and the Temple of Osiris (Original Game Soundtrack),2,66,,,,0,0,0,0,0,0,0,0,0,Lara Croft and the Guardian of Light,85.0,Action Adventure,2010-08-18,2010.0,Great (80-89),0,1.0986122886681098
Jirisan (Original Television Soundtrack) Pt. 4,269857,29345901,2.0,264.0,doramas,0,0,0,0,0,0,0,0,1,SWAT 4,85.0,Tactical FPS,2005-04-05,2005.0,Great (80-89),0,12.505651173707037
Katana Zero (Original Soundtrack),133467,1986898,34.0,,soundtrack|synthwave|instrumental|electronic|video game music,1,0,1,0,0,0,0,0,5,Blaster Master Zero II,85.0,Top-Down Shoot-'Em-Up,2019-03-20,2019.0,Great (80-89),0,11.801617027715183
SONIC HEROES Original Soundtrack (20th Anniversary Edition),52547,1191401,,,,0,0,0,0,0,0,0,0,0,City of Heroes,85.0,MMORPG,2004-04-27,2004.0,Great (80-89),0,10.869482316589398
Darksiders [Director's Cut] (Original Soundtrack),4606,25733,,,,0,0,0,0,0,0,0,0,0,Yakuza 0: Director's Cut,85.0,Open-World Action,2025-06-05,2025.0,Great (80-89),0,8.435332164935916
Everquest (Original Soundtrack),1406,20961,,,,0,0,0,0,0,0,0,0,0,EverQuest,85.0,MMORPG,1999-03-16,1999.0,Great (80-89),0,7.249215057114389
Horizon Zero Dawn (Original Soundtrack),47505,881344,80.0,180.0,video game music|soundtrack|composer|instrumental|british,1,0,1,0,0,0,0,0,5,Horizon Zero Dawn Remastered,85.0,Open-World Action,2024-10-31,2024.0,Great (80-89),0,10.768611297835038
Tom Clancy's Splinter Cell Conviction (Original Game Soundtrack),2103,16901,16.0,197.1,soundtrack|video game soundtrack|videogame soundtrack|contemporary classical|video game music,0,1,1,0,0,0,0,0,5,Tom Clancy's Splinter Cell: Double Agent,85.0,Action Adventure,2006-10-17,2006.0,Great (80-89),0,7.651595573857601
Pillars of Eternity (Deluxe Edition) [Original Soundtrack],2807,49155,61.0,143.6,video game music|soundtrack|game soundtrack,0,1,1,0,0,0,0,0,3,Pillars of Eternity: Complete Edition,85.0,Western RPG,2017-08-29,2017.0,Great (80-89),0,7.940227765145702
Rollcage Stage II (Original Soundtrack),3,6,,,,0,0,0,0,0,0,0,0,0,Rollcage Stage II,85.0,Future Racing,2000-10-10,2000.0,Great (80-89),0,1.3862943611198906
F-ZERO X ORIGINAL SOUNDTRACK,47,1129,,,,0,0,0,0,0,0,0,0,0,F-Zero X,85.0,Future Racing,1998-09-30,1998.0,Great (80-89),0,3.871201010907891
Bravely Default Original Soundtrack,108,3707,,,,0,0,0,0,0,0,0,0,0,Bravely Default,85.0,JRPG,2014-02-07,2014.0,Great (80-89),0,4.6913478822291435
Star Wars Jedi: Survivor (Original Video Game Soundtrack),11929,111053,44.0,323.9,,0,0,0,0,0,0,0,0,0,Star Wars Jedi: Survivor,85.0,Open-World Action,2023-04-28,2023.0,Great (80-89),0,9.386811515091962
"Bug Fables Original Soundtrack, Pt. 1",2251,64126,45.0,102.8,,0,0,0,0,0,0,0,0,0,Bug Fables: The Everlasting Sapling,85.0,RPG,2020-05-28,2020.0,Great (80-89),0,7.719573989259581
Onimusha 3 - Demon Siege Original Soundtrack (Disc 1 ~ S-Side),12,205,,,,0,0,0,0,0,0,0,0,0,Onimusha 3: Demon Siege,85.0,Action Adventure,2004-04-27,2004.0,Great (80-89),0,2.5649493574615367
Final Fantasy X-2 Original Soundtrack,847,59141,67.0,138.3,video game music|final fantasy|instrumental|soundtrack|japanese,1,0,1,0,0,0,0,0,5,Final Fantasy X-2,85.0,JRPG,2003-11-18,2003.0,Great (80-89),0,6.742880635791903
"The Sims 4, Vol. 2 (Original Game Soundtrack)",4156,46389,23.0,189.6,,0,0,0,0,0,0,0,0,0,The Sims 4: Realm of Magic,85.0,Virtual Life,2019-09-10,2019.0,Great (80-89),0,8.332548939252638
The Original Soundtrack,766879,7593247,7.0,274.1,70s|soft rock|classic rock|pop|rock,0,0,0,0,0,0,0,1,5,Battlerite,85.0,MOBA,2017-11-08,2017.0,Great (80-89),0,13.550085614393458
Kara no Kyoukai 5: Paradox Paradigm Original Soundtrack,6,252,,,,0,0,0,0,0,0,0,0,0,Paradigm,85.0,Point-and-Click,2017-04-05,2017.0,Great (80-89),0,1.9459101490553132
PARANORMASIGHT: The Seven Mysteries of Honjo Original Soundtrack,60,3267,,,,0,0,0,0,0,0,0,0,0,Paranormasight: The Seven Mysteries of Honjo,85.0,Visual Novel,2023-03-09,2023.0,Great (80-89),0,4.110873864173311
Astro Boy - Omega Factor Original Soundtrack,2,216,,,,0,0,0,0,0,0,0,0,0,Astro Boy: Omega Factor,85.0,2D Beat-'Em-Up,2004-08-18,2004.0,Great (80-89),0,1.0986122886681098
Life is Strange (Original Soundtrack) [Cover Partie 2],32370,250653,5.0,224.6,ambient|french|indie|best,0,0,0,1,0,0,0,0,4,Life is Strange,85.0,Third-Person Adventure,2015-10-20,2015.0,Great (80-89),0,10.385018239245094
Hotline Miami Original Soundtrack,179,3295,,,,0,0,0,0,0,0,0,0,0,Hotline Miami,85.0,Top-Down Shoot-'Em-Up,2012-10-23,2012.0,Great (80-89),0,5.19295685089021
Teenage Mutant Ninja Turtles: Shredder's Revenge (Original Game Soundtrack),12887,274885,28.0,107.1,soundtrack|game|retro|computer game|90s revival,0,0,0,0,0,0,0,0,5,Teenage Mutant Ninja Turtles: Shredder's Revenge,85.0,2D Beat-'Em-Up,2022-06-16,2022.0,Great (80-89),0,9.464051924856811
Tomb Raider II (Original Soundtrack),2,5,,,,0,0,0,0,0,0,0,0,0,Tomb Raider II,85.0,Linear Action Adventure,1997-11-21,1997.0,Great (80-89),0,1.0986122886681098
"Central Park Season Two, The Soundtrack – Songs in the Key of Park (Fista Puffs Mets Out Justice) [Original Soundtrack]",114,2760,,,,0,0,0,0,0,0,0,0,0,Out of the Park Baseball 13,85.0,Baseball Sim,2012-04-09,2012.0,Great (80-89),0,4.74493212836325
Aliens vs. Predator: Requiem (Original Motion Picture Soundtrack),1211,8503,21.0,220.7,soundtrack|instrumental|composer|score|epic,1,0,0,0,0,0,1,0,5,Aliens Versus Predator 2,85.0,FPS,2001-10-31,2001.0,Great (80-89),0,7.10002716662926
Nioh 3 Original Soundtrack,560,4711,51.0,,,0,0,0,0,0,0,0,0,0,Nioh: Bloodshed's End,85.0,Action RPG,2017-09-26,2017.0,Great (80-89),0,6.329720905522696
METAL SLUG X ORIGINAL SOUNDTRACK メタルスラッグ,580,4941,18.0,146.8,,0,0,0,0,0,0,0,0,0,Metal Slug X,85.0,2D Platformer,2001-04-14,2001.0,Great (80-89),0,6.364750756851911
FINAL FANTASY XV Original Soundtrack,2393,137009,96.0,190.0,video game music|soundtrack|japanese|instrumental|latin,1,0,1,0,0,0,0,0,5,Final Fantasy XV: Royal Edition,85.0,Action RPG,2018-03-06,2018.0,Great (80-89),0,7.780720886117918
Giants ~ Citizen Kabuto - Original Soundtrack,9,517,,,,0,0,0,0,0,0,0,0,0,Giants: Citizen Kabuto,85.0,Third Person Shooter,2000-12-06,2000.0,Great (80-89),0,2.302585092994046
Wizardry 8 Original Soundtrack,36,985,21.0,76.8,nu classic|soundtrack|instrumental|industrial|video game music,1,0,1,0,0,0,0,0,5,Wizardry 8,85.0,Western RPG,2001-11-14,2001.0,Great (80-89),0,3.6109179126442243
Gachiakuta (Original Series Soundtrack),86842,1388153,59.0,140.7,,0,0,0,0,0,0,0,0,0,World Series Baseball,85.0,Baseball Sim,2002-05-19,2002.0,Great (80-89),0,11.37185716968755
"Steven Universe, Vol. 1 (Original Soundtrack)",856757,32572567,37.0,85.9,soundtrack|pop|alternative|piano|ai,0,0,0,0,0,1,0,0,5,One Btn Bosses,85.0,Action,2024-08-06,2024.0,Great (80-89),0,13.660910777306333
Core Keeper: Volume 1 (Original Game Soundtrack),18558,215364,20.0,136.6,,0,0,0,0,0,0,0,0,0,Core Keeper,85.0,Sandbox,2024-08-27,2024.0,Great (80-89),0,9.828710125578304
"Rocket League: Sideswipe (Original Soundtrack), Vol. 1",18206,175292,,,,0,0,0,0,0,0,0,0,0,Rocket League,85.0,Soccer,2015-07-07,2015.0,Great (80-89),0,9.809561414503964
LocoRoco 2 (Original Soundtrack),3,50,,,,0,0,0,0,0,0,0,0,0,LocoRoco 2,85.0,2D Platformer,2009-02-10,2009.0,Great (80-89),0,1.3862943611198906
The Lord of the Rings Online (10th Anniversary Commemorative Soundtrack),53193,349158,26.0,166.7,tolkien|lord of the rings|jrr tolkien|hobbit radio|video game music,0,0,1,0,0,0,0,0,5,The Lord of the Rings Online: Mines of Moria,85.0,MMORPG,2008-11-17,2008.0,Great (80-89),0,10.881700887014485
Metal Gear Solid Δ: Snake Eater (Original Soundtrack),7096,51583,7.0,166.7,,0,0,0,0,0,0,0,0,0,Metal Gear Solid Delta: Snake Eater,85.0,Action Adventure,2025-08-28,2025.0,Great (80-89),0,8.867427438524983
The Forgotten City (Original Mod Soundtrack),1097,10152,10.0,158.7,,0,0,0,0,0,0,0,0,0,The Forgotten City,85.0,Action Adventure,2021-07-28,2021.0,Great (80-89),0,7.001245622069476
Control (Original Soundtrack),13650,161953,16.0,281.7,,0,0,0,0,0,0,0,0,0,Control: Ultimate Edition,85.0,Action Adventure,2021-02-02,2021.0,Great (80-89),0,9.521568058002977
Kingdom Hearts Original Soundtrack,1035,73683,76.0,119.4,game|kingdom hearts|instrumental|soundtrack|video game music,1,0,1,0,0,0,0,0,5,Kingdom Hearts,85.0,Action RPG,2002-09-16,2002.0,Great (80-89),0,6.943122422819428
Marvel’s Spider-Man: Miles Morales (Original Video Game Soundtrack),89129,869853,19.0,223.1,,0,0,0,0,0,0,0,0,0,Marvel's Spider-Man: Miles Morales,85.0,Open-World Action,2020-11-12,2020.0,Great (80-89),0,11.397851257124763
The Binding of Isaac: Afterbirth (Original Soundtrack),10181,126263,9.0,228.1,bubby tunes|modern classical|idm|soundtrack|video game music,0,1,1,0,0,0,0,0,5,The Binding of Isaac: Afterbirth,85.0,Top-Down Shoot-'Em-Up,2015-10-30,2015.0,Great (80-89),0,9.228376734462282
Batman: Arkham Shadow (Original Video Game Soundtrack),331,7447,42.0,167.5,,0,0,0,0,0,0,0,0,0,Batman: Arkham Shadow,85.0,Action Adventure,2024-10-22,2024.0,Great (80-89),0,5.805134968916488
Ultrakill: Chaos / Order (Original Game Soundtrack),45715,620935,3.0,235.3,,0,0,0,0,0,0,0,0,0,Chaos Reborn,85.0,Turn-Based Strategy,2014-12-09,2014.0,Great (80-89),0,10.730203625017488
Fable: Original Soundtrack,5700,65109,13.0,230.8,video game music|fable|soundtrack|game|epic,0,0,1,0,0,0,1,0,5,Fable (2004),85.0,Action RPG,2004-09-14,2004.0,Great (80-89),0,8.648396877031582
Amnesia: The Dark Descent Original Soundtrack,20,313,,,,0,0,0,0,0,0,0,0,0,Amnesia: The Dark Descent,85.0,Survival,2010-09-08,2010.0,Great (80-89),0,3.044522437723423
Shadow Hearts: Covenant Original Soundtrack,3,81,,,,0,0,0,0,0,0,0,0,0,Shadow Hearts: Covenant,85.0,JRPG,2004-09-27,2004.0,Great (80-89),0,1.3862943611198906
Solium Infernum (Original Game Soundtrack),1908,9543,,,,0,0,0,0,0,0,0,0,0,Solium Infernum,85.0,Turn-Based Strategy,2024-02-22,2024.0,Great (80-89),0,7.554334823725748
Syphon Filter: Logan's Shadow (Original Soundtrack from the Video Game),10,145,,,,0,0,0,0,0,0,0,0,0,Syphon Filter: Logan's Shadow,85.0,Third Person Shooter,2007-10-02,2007.0,Great (80-89),0,2.3978952727983707
College Football: Fight Songs (Original Soundtrack),5700,106222,168.0,58.2,,0,0,0,0,0,0,0,0,0,Football Manager 2011,85.0,Soccer Management,2010-11-04,2010.0,Great (80-89),0,8.648396877031582
Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack),154569,1192984,25.0,164.2,pop|nicki minaj|dance|ariana grande|jessie j,0,0,0,0,0,0,1,0,5,Monkey Island 2 Special Edition: LeChuck's Revenge,85.0,Point-and-Click,2010-07-07,2010.0,Great (80-89),0,11.948402347146365
Hairspray Live! Original Soundtrack of the NBC Television Event,50253,563642,20.0,143.3,musical,0,0,0,0,0,0,0,0,1,NBA Live 2005,85.0,Basketball Sim,2004-09-28,2004.0,Great (80-89),0,10.824845424743302
Clive Barker's Undying Original Game Rip,216,4088,,,,0,0,0,0,0,0,0,0,0,Clive Barker's Undying,85.0,FPS,2001-02-21,2001.0,Great (80-89),0,5.37989735354046
The Binding of Isaac: Afterbirth (Original Soundtrack),10181,126263,9.0,228.1,bubby tunes|modern classical|idm|soundtrack|video game music,0,1,1,0,0,0,0,0,5,The Binding of Isaac: Afterbirth +,85.0,Top-Down Shoot-'Em-Up,2017-03-17,2017.0,Great (80-89),0,9.228376734462282
TUNIC: Original Soundtrack,105,7571,,,,0,0,0,0,0,0,0,0,0,Tunic,85.0,Open-World Action,2022-03-16,2022.0,Great (80-89),0,4.663439094112067
South Park (Original Soundtrack),472,36775,20.0,150.9,soundtrack|soul|comedy|punk|olivia,0,0,0,0,0,0,0,0,5,South Park: The Stick of Truth,85.0,RPG,2014-03-04,2014.0,Great (80-89),0,6.159095388491933
Dark Souls: Prepare to Die Edition Original Soundtrack,7,308,,,,0,0,0,0,0,0,0,0,0,Dark Souls: Prepare to Die Edition,85.0,Action RPG,2012-08-24,2012.0,Great (80-89),0,2.0794415416798357
Fire Emblem: The Sacred Stones Original Soundtrack,12,649,,,,0,0,0,0,0,0,0,0,0,Fire Emblem: The Sacred Stones,85.0,Turn-Based Tactics,2005-05-23,2005.0,Great (80-89),0,2.5649493574615367
Shovel Knight Original Soundtrack,3737,279570,47.0,204.0,chiptune|8-bit|video game music|soundtrack|title is imperative,0,0,1,0,0,0,0,0,5,Shovel Knight,85.0,2D Platformer,2014-06-26,2014.0,Great (80-89),0,8.226305988015508
Shadow Tactics: Blades of the Shogun Original Soundtrack,109,10412,29.0,170.3,soundtrack|germany,0,0,0,0,0,0,0,0,2,Shadow Tactics: Blades of the Shogun,85.0,Real-Time Tactics,2016-12-06,2016.0,Great (80-89),0,4.700480365792417
The Defenders (Original Soundtrack),6279,40807,15.0,197.3,soundtrack|composer|instrumental|video game music|score,1,0,1,0,0,0,0,0,5,Resogun: Defenders,85.0,Horizontal Shoot-'Em-Up,2015-02-17,2015.0,Great (80-89),0,8.745125259462244
The Legend of Zelda: Skyward Sword Original Soundtrack [Limited Edition],4,183,,,,0,0,0,0,0,0,0,0,0,The Legend of Zelda: Four Swords Anniversary Edition,85.0,Action Adventure,2011-09-28,2011.0,Great (80-89),0,1.6094379124341003
WWE SmackDown! vs Raw 2006 Original Soundtrack,325,1406,,,,0,0,0,0,0,0,0,0,0,WWE SmackDown! Here Comes the Pain,85.0,Wrestling,2003-10-27,2003.0,Great (80-89),0,5.786897381366708
Arcade Showdown Original Soundtrack,2079,23141,3.0,161.0,,0,0,0,0,0,0,0,0,0,Maboshi's Arcade,85.0,Action Puzzle,2008-12-29,2008.0,Great (80-89),0,7.640123172695364
Theme Park Tycoon 2 (Original Game Soundtrack),2424,8494,2.0,61.5,,0,0,0,0,0,0,0,0,0,Monopoly Tycoon (2001),85.0,Board,2001-09-24,2001.0,Great (80-89),0,7.793586803371584
Jusant (Original Game Soundtrack),13724,194492,23.0,174.3,instrumental|soundtrack,1,0,0,0,0,0,0,0,2,Jusant,85.0,Action Adventure,2023-10-31,2023.0,Great (80-89),0,9.526974266377731
Alan Wake 2 (Original Soundtrack),19990,435405,,,piano,0,0,0,0,0,1,0,0,1,Alan Wake II: Night Springs Expansion,85.0,Survival,2024-06-08,2024.0,Great (80-89),0,9.903037451255743
Hot Shots! (Original Motion Picture Soundtrack),434,2792,17.0,96.5,soundtrack|composer|80s|rock|ambient,0,0,0,1,0,0,0,0,5,Hot Shots Golf 3,85.0,Golf,2002-03-12,2002.0,Great (80-89),0,6.075346031088684
The Cosmic Wheel Sisterhood Original Soundtrack,9904,127910,38.0,339.1,,0,0,0,0,0,0,0,0,0,The Cosmic Wheel Sisterhood,85.0,Adventure,2023-08-16,2023.0,Great (80-89),0,9.20079495913265
Sam & Max Episode 204: Chariots of the Dogs,56,353,,,,0,0,0,0,0,0,0,0,0,Sam & Max Episode 204: Chariots of the Dogs,85.0,Point-and-Click,2008-03-13,2008.0,Great (80-89),0,4.04305126783455
Earthion Original Soundtrack,50,957,31.0,151.9,,0,0,0,0,0,0,0,0,0,Earthion,85.0,Horizontal Shoot-'Em-Up,2025-07-31,2025.0,Great (80-89),0,3.9318256327243257
Machinarium Original Soundtrack,41,1982,,,,0,0,0,0,0,0,0,0,0,Machinarium,85.0,Point-and-Click,2009-10-16,2009.0,Great (80-89),0,3.7376696182833684
Citizen Sleeper 2: Starward Vector (Original Soundtrack),79,8648,34.0,179.1,,0,0,0,0,0,0,0,0,0,Citizen Sleeper 2: Starward Vector,85.0,Western RPG,2025-01-31,2025.0,Great (80-89),0,4.382026634673881
Lies Of P: Overture (Original Soundtrack),9443,158427,51.0,,,0,0,0,0,0,0,0,0,0,Lies of P: Overture,85.0,Action RPG,2025-06-06,2025.0,Great (80-89),0,9.153134898205403
Frozen Synapse Original Soundtrack,5256,357338,11.0,278.4,10 of 10 stars|electronic|ambient|soundtrack|6 of 10 stars,0,0,1,1,0,0,0,0,5,Frozen Synapse,85.0,Turn-Based Tactics,2011-05-26,2011.0,Great (80-89),0,8.567315800819449
Nioh 2 Original Soundtrack,24,1005,,,,0,0,0,0,0,0,0,0,0,Nioh 2,85.0,Action RPG,2020-03-13,2020.0,Great (80-89),0,3.2188758248682006
Champions of Norrath Original Soundtrack,2,4,,,,0,0,0,0,0,0,0,0,0,Champions of Norrath,85.0,Action RPG,2004-02-10,2004.0,Great (80-89),0,1.0986122886681098
Ys VIII -Lacrimosa of DANA- Original Soundtrack Complete Vol.1,29369,245564,20.0,128.4,video game music|soundtrack|6 of 10 stars|japanese|game,0,0,1,0,0,0,0,0,5,Ys VIII: Lacrimosa of DANA,85.0,Action RPG,2017-09-12,2017.0,Great (80-89),0,10.287729024192666
Freelancer Original Soundtrack,186,2616,,,,0,0,0,0,0,0,0,0,0,Freelancer,85.0,Space Combat Sim,2003-03-03,2003.0,Great (80-89),0,5.231108616854587
The Hunger Games: Catching Fire (Original Motion Picture Soundtrack) [Deluxe Edition],8953,105767,,,,0,0,0,0,0,0,0,0,0,NBA JAM: On Fire Edition,85.0,Basketball,2011-10-05,2011.0,Great (80-89),0,9.09985563880091
The Witcher 3: Wild Hunt (Original Game Soundtrack),296482,11285817,56.0,126.7,video game music|soundtrack|ost|witcher3|epic,0,0,1,0,0,0,1,0,5,The Witcher 3: Wild Hunt - Complete Edition,85.0,Action RPG,2019-10-15,2019.0,Great (80-89),0,12.599745160194383
Octopath Traveler II Original Soundtrack,11292,676403,131.0,235.5,,0,0,0,0,0,0,0,0,0,Octopath Traveler II,85.0,JRPG,2023-02-24,2023.0,Great (80-89),0,9.331938343723671
FINAL FANTASY IV Original Soundtrack,1267,37705,44.0,160.6,soundtrack|video game music|final fantasy|game|video game soundtrack,0,1,1,0,0,0,0,0,5,Final Fantasy IV,85.0,JRPG,2005-12-12,2005.0,Great (80-89),0,7.145196134997171
The Wolf Among Us Episode 1 Soundtrack,2,1562,,,,0,0,0,0,0,0,0,0,0,The Wolf Among Us: Episode 1 - Faith,85.0,Point-and-Click,2013-10-11,2013.0,Great (80-89),0,1.0986122886681098
College Football: Fight Songs (Original Soundtrack),5700,106222,168.0,58.2,,0,0,0,0,0,0,0,0,0,Football Manager 2022,85.0,Soccer Management,2021-11-09,2021.0,Great (80-89),0,8.648396877031582
Total Recall (Original Motion Picture Soundtrack),2581,28480,53.0,173.2,soundtrack|total recall|jerry goldsmith|instrumental|score,1,0,0,0,0,0,0,0,5,Robo Recall,85.0,Light Gun,2017-03-01,2017.0,Great (80-89),0,7.856319571406588
Super Paper Mario Original Soundtrack,287,27257,,,,0,0,0,0,0,0,0,0,0,Super Paper Mario,85.0,Action RPG,2007-04-09,2007.0,Great (80-89),0,5.662960480135946
Super Stardust HD Original Soundtrack,132,578,,,,0,0,0,0,0,0,0,0,0,Super Stardust HD,85.0,Top-Down Shoot-'Em-Up,2007-06-28,2007.0,Great (80-89),0,4.890349128221754
Professor Layton and the Curious Village Original Soundtrack,682,31879,18.0,161.4,soundtrack|video game music|japanese|instrumental|composer,1,0,1,0,0,0,0,0,5,Professor Layton and the Curious Village,85.0,Point-and-Click,2008-02-10,2008.0,Great (80-89),0,6.52649485957079
Torn (Original Game Soundtrack),8896,28996,17.0,,soundtrack|video game music|orchestral|composer|bioshock,0,1,1,0,0,0,0,0,5,Torn Away,85.0,Action Adventure,2023-09-29,2023.0,Great (80-89),0,9.093469420244768
Dead Man Walking - Soundtrack,3,5,,,,0,0,0,0,0,0,0,0,0,The Walking Dead: Episode 3 - Long Road Ahead,85.0,Point-and-Click,2012-08-29,2012.0,Great (80-89),0,1.3862943611198906
Oxygen Not Included Original Soundtrack,14,644,,,,0,0,0,0,0,0,0,0,0,Oxygen Not Included,85.0,Tycoon,2017-05-18,2017.0,Great (80-89),0,2.70805020110221
Rogue One: A Star Wars Story (Original Motion Picture Soundtrack),79675,1130440,21.0,199.5,soundtrack|star wars|score|ost|2016,0,0,0,0,0,0,0,0,5,Star Wars: Rogue Squadron 3D,85.0,Space Combat Sim,1998-11-17,1998.0,Great (80-89),0,11.285723690195164
Inazuma Eleven Original Soundtrack,23,744,,,,0,0,0,0,0,0,0,0,0,Inazuma Eleven: Victory Road,85.0,JRPG,2025-11-13,2025.0,Great (80-89),0,3.1780538303479458
Wolf Totem (Original Motion Picture Soundtrack),1515,4854,13.0,272.1,instrumental|soundtrack|film score|score,1,1,0,0,0,0,0,0,4,STASIS: BONE TOTEM,85.0,Point-and-Click,2023-05-31,2023.0,Great (80-89),0,7.323830566202317
Yakuza 0 Original Soundtrack,40,2373,,,,0,0,0,0,0,0,0,0,0,Yakuza 0,85.0,Open-World Action,2017-01-24,2017.0,Great (80-89),0,3.713572066704308
Death's Door (Original Soundtrack),44223,592577,,,,0,0,0,0,0,0,0,0,0,Death's Door,85.0,Action Adventure,2021-07-20,2021.0,Great (80-89),0,10.697022907127343
DEAD RISING ORIGINAL SOUNDTRACK,10,128,,,video game,0,0,0,0,0,0,0,0,1,Dead Rising,85.0,Open-World Action,2006-08-08,2006.0,Great (80-89),0,2.3978952727983707
"Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)",583284,15512544,9.0,,rap|reggae|vocal|cool|soundtrack,0,0,0,0,0,0,0,0,5,Cyberpunk 2077: Ultimate Edition,85.0,Action RPG,2025-06-05,2025.0,Great (80-89),0,13.276431196655887
Destiny 2 (Original Soundtrack),36637,621566,44.0,208.5,,0,0,0,0,0,0,0,0,0,Destiny 2,85.0,FPS,2017-09-06,2017.0,Great (80-89),0,10.508841232145404
Super Mario 64 Original Soundtrack,1283,25188,36.0,99.2,video game music|instrumental|soundtrack|new age|japanese,1,0,1,0,0,0,0,0,5,Super Mario 64,85.0,3D Platformer,2004-11-20,2004.0,Great (80-89),0,7.157735484249907
Amid Evil (Original Game Soundtrack),1659,34158,29.0,261.3,ambient|metal|industrial metal|electro-industrial|soundtrack,0,0,1,1,0,0,0,0,5,AMID EVIL,85.0,FPS,2019-06-20,2019.0,Great (80-89),0,7.414572881350589
Prince of Persia: The Two Thrones Original Soundtrack,5,139,,,,0,0,0,0,0,0,0,0,0,Prince of Persia: The Two Thrones,85.0,Linear Action Adventure,2005-12-01,2005.0,Great (80-89),0,1.791759469228055
